oTGF160104578, 473608303.609718, glg_tte_b0_160104518_v00, 4, 10, 19, 2016-01-04, 13:51:39.609718, 0.1410, 6.61E-23, 29.7564, -11.6781, 530.53, 0.657, NULL
oTGF160620385, 488106836.109117, glg_tte_b0_160620378_v00, 10, 5, 20, 2016-06-20, 09:13:52.109116, 0.0707, 1.00E-41, 274.9924, 8.0490, 524.82, 0.147, NULL
oTGF160620458, 488113154.825166, glg_tte_b0_160620444_v00, 8, 5, 22, 2016-06-20, 10:59:10.825166, 0.1410, 1.48E-29, 285.7749, 21.4150, 523.13, 0.250, NULL
oTGF160620599, 488125321.926125, glg_tte_b0_160620594_v00, 9, 5, 37, 2016-06-20, 14:21:57.926124, 0.1000, 4.03E-59, 285.8431, 24.6840, 525.82, 0.391, NULL
oTGF160621467, 488200366.810725, glg_tte_b0_160621461_v00, 4, 8, 34, 2016-06-21, 11:12:42.810724, 0.2830, 1.28E-35, 20.3928, 9.0063, 531.24, 0.522, NULL
oTGF160622824, 488317638.845000, glg_tte_b0_160622785_v00, 35, 39, 80, 2016-06-22, 19:47:14.845000, 2.0000, 1.15E-75, 76.4159, -1.9371, 532.73, 0.035, tTGF160622824
oTGF160623040, 488336237.636000, glg_tte_b0_160623025_v00, 30, 28, 75, 2016-06-23, 00:57:13.636000, 0.4000, 1.36E-128, 90.0354, 25.6162, 523.48, 0.288, tTGF160623040
oTGF160623691, 488392485.461900, glg_tte_b0_160623614_v00, 4, 4, 16, 2016-06-23, 16:34:41.461900, 0.2000, 6.18E-14, 155.7067, 14.9630, 526.80, 0.122, NULL
oTGF160624354, 488449820.121350, glg_tte_b0_160624346_v00, 5, 8, 19, 2016-06-24, 08:30:16.121350, 0.1000, 2.55E-30, 288.0592, 20.2496, 526.25, 0.153, NULL
oTGF160625164, 488519793.722300, glg_tte_b0_160625092_v00, 9, 11, 55, 2016-06-25, 03:56:29.722300, 0.2000, 8.39E-85, 89.6153, 13.5840, 524.15, 0.411, NULL
oTGF160625273, 488529229.814333, glg_tte_b0_160625265_v00, 21, 25, 77, 2016-06-25, 06:33:45.814332, 0.2830, 1.27E-148, 279.7528, 9.3337, 531.89, 0.049, tTGF160625273
oTGF160625274, 488529251.582102, glg_tte_b0_160625265_v00, 13, 9, 28, 2016-06-25, 06:34:07.582102, 0.6320, 1.46E-24, 280.9352, 9.8896, 531.67, 0.052, NULL
oTGF160625931, 488586055.628000, glg_tte_b0_160625926_v00, 11, 13, 30, 2016-06-25, 22:20:51.628000, 0.1000, 6.96E-58, 23.5701, 2.7651, 535.73, 0.995, NULL
oTGF160626727, 488654812.981782, glg_tte_b0_160626677_v00, 9, 13, 32, 2016-06-26, 17:26:48.981782, 0.1410, 1.38E-60, 106.4160, 9.8912, 534.01, 0.020, NULL
oTGF160626729, 488655027.860310, glg_tte_b0_160626677_v00, 10, 10, 29, 2016-06-26, 17:30:23.860310, 0.1410, 1.79E-52, 118.3454, 15.0711, 531.93, 0.056, NULL
oTGF160626730, 488655099.833200, glg_tte_b0_160626677_v00, 21, 23, 77, 2016-06-26, 17:31:35.833200, 0.4000, 9.69E-128, 122.4675, 16.6520, 531.28, 0.068, NULL
oTGF160627610, 488731116.821800, glg_tte_b0_160627567_v00, 24, 32, 146, 2016-06-27, 14:38:32.821800, 0.2000, 0.00, 278.9935, 9.8631, 523.00, 0.383, tTGF160627610
oTGF160627915, 488757431.683814, glg_tte_b0_160627910_v00, 9, 6, 31, 2016-06-27, 21:57:07.683814, 0.1410, 5.30E-39, 22.9957, 6.9682, 537.03, 0.976, NULL
oTGF160628600, 488816623.976550, glg_tte_b0_160628537_v00, 10, 8, 31, 2016-06-28, 14:23:39.976550, 0.2000, 1.57E-45, 268.8665, 12.4360, 522.62, 0.344, NULL
oTGF160628602, 488816849.052800, glg_tte_b0_160628537_v00, 9, 13, 39, 2016-06-28, 14:27:25.052800, 1.4000, 6.08E-19, 281.1374, 6.6858, 523.05, 0.381, NULL
oTGF160630445, 488976076.639250, glg_tte_b0_160630430_v00, 9, 7, 57, 2016-06-30, 10:41:12.639250, 1.0000, 1.52E-31, 288.1350, 19.9892, 525.62, 0.243, NULL
oTGF160630516, 488982229.065050, glg_tte_b0_160630430_v00, 8, 23, 46, 2016-06-30, 12:23:45.065050, 0.2000, 8.55E-93, 289.3298, 10.1564, 523.22, 0.318, NULL
oTGF160701438, 489061879.937550, glg_tte_b0_160701392_v00, 23, 21, 117, 2016-07-01, 10:31:15.937550, 0.2000, 5.08E-238, 295.0653, 16.1484, 525.36, 0.255, tTGF160701438
oTGF160702213, 489128832.083682, glg_tte_b0_160702153_v00, 10, 4, 37, 2016-07-02, 05:07:08.083682, 0.1410, 8.30E-53, 267.3588, 17.2099, 539.16, 0.953, NULL
oTGF160703489, 489239038.305625, glg_tte_b0_160703476_v00, 8, 9, 52, 2016-07-03, 11:43:54.305624, 0.1000, 4.40E-95, 274.8326, 10.7059, 526.39, 0.249, NULL
oTGF160704195, 489300068.745080, glg_tte_b0_160704185_v00, 20, 21, 61, 2016-07-04, 04:41:04.745080, 0.6320, 1.23E-78, 259.5121, 17.5877, 540.11, 0.913, NULL
oTGF160704382, 489316229.623075, glg_tte_b0_160704376_v00, 11, 11, 36, 2016-07-04, 09:10:25.623074, 0.1000, 9.13E-79, 134.6511, -6.9806, 538.30, 0.753, NULL
oTGF160704406, 489318263.079500, glg_tte_b0_160704376_v00, 21, 21, 72, 2016-07-04, 09:44:19.079500, 0.4000, 7.51E-110, 254.6736, 23.7067, 534.54, 0.110, NULL
oTGF160704411, 489318751.540525, glg_tte_b0_160704376_v00, 10, 7, 36, 2016-07-04, 09:52:27.540524, 0.1000, 1.45E-65, 284.1161, 15.2444, 529.47, 0.198, NULL
oTGF160704661, 489340335.850900, glg_tte_b0_160704617_v00, 27, 25, 127, 2016-07-04, 15:52:11.850900, 0.2000, 6.76E-259, 108.5382, 22.9332, 539.87, 0.960, tTGF160704661
oTGF160705015, 489370935.122246, glg_tte_b0_160704993_v00, 4, 4, 24, 2016-07-05, 00:22:11.122246, 0.1410, 3.35E-27, 109.4826, -6.1403, 526.06, 0.316, NULL
oTGF160705399, 489404099.426100, glg_tte_b0_160705336_v00, 14, 14, 54, 2016-07-05, 09:34:55.426100, 0.1000, 5.02E-116, 264.3059, 20.4930, 533.89, 0.130, NULL
oTGF160706377, 489488599.830380, glg_tte_b0_160706347_v00, 5, 7, 16, 2016-07-06, 09:03:15.830380, 0.0707, 6.57E-31, 189.0831, 21.1122, 540.08, 0.899, NULL
oTGF160706578, 489505964.185273, glg_tte_b0_160706521_v00, 18, 9, 83, 2016-07-06, 13:52:40.185272, 0.1410, 1.52E-156, 131.3554, 24.2597, 540.45, 0.940, NULL
oTGF160706724, 489518596.149991, glg_tte_b0_160706706_v00, 17, 18, 111, 2016-07-06, 17:23:12.149990, 0.2830, 1.48E-177, 158.7281, 13.2144, 532.73, 0.162, NULL
oTGF160706863, 489530551.702690, glg_tte_b0_160706842_v00, 10, 19, 36, 2016-07-06, 20:42:27.702690, 0.2830, 7.74E-60, 139.1731, -1.0115, 528.90, 0.246, NULL
oTGF160707102, 489551235.401750, glg_tte_b0_160707081_v00, 9, 9, 31, 2016-07-07, 02:27:11.401750, 0.2000, 4.00E-43, 273.1693, 18.5198, 539.45, 0.858, NULL
oTGF160707386a, 489575761.533725, glg_tte_b0_160707347_v00, 5, 4, 25, 2016-07-07, 09:15:57.533726, 0.0707, 2.16E-39, 280.8747, 10.9590, 532.98, 0.163, NULL
oTGF160707386b, 489575774.074383, glg_tte_b0_160707347_v00, 5, 4, 11, 2016-07-07, 09:16:10.074384, 0.0707, 1.18E-17, 281.5607, 10.6440, 532.87, 0.165, NULL
oTGF160708236, 489649210.267860, glg_tte_b0_160708212_v00, 12, 12, 95, 2016-07-08, 05:40:06.267860, 0.2830, 3.25E-133, 280.6427, 24.5041, 539.97, 0.012, NULL
oTGF160708375, 489661239.591837, glg_tte_b0_160708329_v00, 5, 4, 15, 2016-07-08, 09:00:35.591838, 0.0500, 6.89E-26, 269.1452, 14.1533, 535.68, 0.119, NULL
oTGF160708700, 489689272.343700, glg_tte_b0_160708698_v00, 21, 18, 53, 2016-07-08, 16:47:48.343700, 0.4000, 1.82E-79, 117.6352, 23.3547, 539.80, 0.023, NULL
oTGF160709015, 489716491.645025, glg_tte_b0_160709013_v00, 8, 8, 32, 2016-07-09, 00:21:27.645024, 0.1000, 1.21E-56, 273.9947, 12.9140, 535.38, 0.772, NULL
oTGF160709368, 489747000.995200, glg_tte_b0_160709361_v00, 14, 4, 33, 2016-07-09, 08:49:56.995200, 0.2000, 2.73E-50, 273.1125, 10.4674, 535.99, 0.123, NULL
oTGF160710098, 489810109.889821, glg_tte_b0_160710071_v00, 8, 8, 23, 2016-07-10, 02:21:45.889822, 0.0707, 2.85E-50, 23.3911, 1.7525, 535.08, 0.160, NULL
oTGF160710357, 489832455.219818, glg_tte_b0_160710349_v00, 13, 12, 37, 2016-07-10, 08:34:11.219818, 0.1410, 8.74E-74, 260.0967, 14.2505, 538.22, 0.076, NULL
oTGF160710860, 489875916.404025, glg_tte_b0_160710847_v00, 8, 6, 15, 2016-07-10, 20:38:32.404024, 0.1000, 4.17E-28, 293.2188, 3.0278, 529.22, 0.671, NULL
oTGF160710928, 489881799.985659, glg_tte_b0_160710915_v00, 12, 10, 24, 2016-07-10, 22:16:35.985660, 0.1410, 1.69E-49, 278.3040, 7.7625, 530.36, 0.697, NULL
oTGF160711352, 489918410.198675, glg_tte_b0_160711321_v00, 9, 9, 44, 2016-07-11, 08:26:46.198674, 0.1000, 1.46E-83, 274.4714, 5.5148, 537.59, 0.110, NULL
oTGF160711597, 489939625.573700, glg_tte_b0_160711563_v00, 10, 6, 17, 2016-07-11, 14:20:21.573700, 0.4000, 1.06E-12, 78.9728, 23.2879, 536.45, 0.813, NULL
oTGF160711598, 489939632.641400, glg_tte_b0_160711563_v00, 14, 15, 34, 2016-07-11, 14:20:28.641400, 0.4000, 2.16E-42, 79.4184, 23.3742, 536.52, 0.814, NULL
oTGF160711992a, 489973681.956000, glg_tte_b0_160711976_v00, 43, 30, 101, 2016-07-11, 23:47:57.956000, 8.0000, 1.73E-19, 281.6287, 20.5045, 534.02, 0.770, tTGF160711992
oTGF160711992b, 489973686.180400, glg_tte_b0_160711976_v00, 4, 8, 35, 2016-07-11, 23:48:02.180400, 0.0500, 7.85E-67, 281.8844, 20.5773, 534.06, 0.771, NULL
oTGF160711992c, 489973688.018822, glg_tte_b0_160711976_v00, 12, 12, 26, 2016-07-11, 23:48:04.018822, 0.1410, 8.72E-54, 281.9957, 20.6088, 534.09, 0.771, NULL
oTGF160713125, 490071564.799850, glg_tte_b0_160713070_v00, 6, 6, 40, 2016-07-13, 02:59:20.799850, 0.2000, 1.34E-45, 283.7564, 24.4262, 539.14, 0.909, NULL
oTGF160713263, 490083546.996950, glg_tte_b0_160713255_v00, 11, 12, 83, 2016-07-13, 06:19:02.996950, 0.2000, 8.89E-134, 269.4812, 14.9478, 539.91, 0.008, NULL
oTGF160713836, 490133032.584215, glg_tte_b0_160713813_v00, 8, 13, 34, 2016-07-13, 20:03:48.584214, 0.1410, 2.46E-62, 295.2783, 10.6033, 526.56, 0.652, NULL
oTGF160714116, 490157184.746350, glg_tte_b0_160714113_v00, 7, 7, 26, 2016-07-14, 02:46:20.746350, 0.1000, 9.71E-42, 280.0103, 24.3380, 538.09, 0.889, NULL
oTGF160714185, 490163216.159850, glg_tte_b0_160714164_v00, 12, 12, 28, 2016-07-14, 04:26:52.159850, 0.2000, 7.52E-50, 275.8231, 19.7669, 539.32, 0.947, NULL
oTGF160715784, 490301371.630480, glg_tte_b0_160715739_v00, 7, 13, 40, 2016-07-15, 18:49:27.630480, 0.1410, 2.84E-71, 117.0378, -9.8817, 541.48, 0.105, NULL
oTGF160715956, 490316189.433100, glg_tte_b0_160715950_v00, 4, 4, 25, 2016-07-15, 22:56:25.433100, 0.1000, 2.57E-30, 268.0909, 21.6465, 527.94, 0.696, NULL
oTGF160715957, 490316328.727600, glg_tte_b0_160715950_v00, 5, 6, 13, 2016-07-15, 22:58:44.727600, 0.0500, 2.96E-25, 276.7997, 23.5617, 529.34, 0.722, NULL
oTGF160717090, 490414202.182606, glg_tte_b0_160717086_v00, 7, 4, 16, 2016-07-17, 02:09:58.182606, 0.2830, 3.41E-12, 278.6637, 22.0398, 535.05, 0.860, NULL
oTGF160717228, 490426110.503193, glg_tte_b0_160717195_v00, 10, 8, 28, 2016-07-17, 05:28:26.503192, 0.1410, 1.76E-48, 258.8577, 11.9814, 538.08, 0.943, NULL
oTGF160718015, 490494105.731805, glg_tte_b0_160717976_v00, 4, 4, 17, 2016-07-18, 00:21:41.731806, 0.0354, 9.88E-31, 298.6234, 22.0271, 533.57, 0.840, NULL
oTGF160718154, 490506074.661972, glg_tte_b0_160718103_v00, 8, 11, 26, 2016-07-18, 03:41:10.661972, 0.6320, 3.52E-21, 282.1375, 10.4359, 537.51, 0.933, NULL
oTGF160718998, 490579065.331950, glg_tte_b0_160718962_v00, 4, 8, 9, 2016-07-18, 23:57:41.331950, 0.1000, 8.66E-16, 252.1139, 25.3204, 526.49, 0.694, NULL
oTGF160720774, 490732519.048115, glg_tte_b0_160720736_v00, 10, 16, 81, 2016-07-20, 18:35:15.048116, 0.1410, 7.77E-152, 276.4182, 15.7680, 522.99, 0.538, NULL
oTGF160720865, 490740377.257324, glg_tte_b0_160720839_v00, 7, 4, 20, 2016-07-20, 20:46:13.257324, 0.1410, 2.62E-27, 22.2849, 2.3816, 536.73, 0.923, NULL
oTGF160721128a, 490763070.693606, glg_tte_b0_160721124_v00, 8, 10, 89, 2016-07-21, 03:04:26.693606, 0.1410, 4.26E-156, 277.9367, 6.0621, 534.79, 0.896, NULL
oTGF160721128b, 490763071.194500, glg_tte_b0_160721124_v00, 15, 14, 37, 2016-07-21, 03:04:27.194500, 1.4000, 3.47E-24, 277.9633, 6.0486, 534.80, 0.896, NULL
oTGF160721590, 490802944.420232, glg_tte_b0_160721538_v00, 13, 8, 30, 2016-07-21, 14:09:00.420232, 0.6320, 9.49E-26, 103.7414, 8.1205, 533.18, 0.873, NULL
oTGF160721593, 490803228.456500, glg_tte_b0_160721538_v00, 6, 4, 15, 2016-07-21, 14:13:44.456500, 0.2000, 3.54E-14, 118.7860, 0.4413, 536.37, 0.918, NULL
oTGF160721975, 490836246.691281, glg_tte_b0_160721974_v00, 9, 9, 39, 2016-07-21, 23:24:02.691282, 0.1410, 4.64E-60, 261.9778, 25.2361, 525.15, 0.698, NULL
oTGF160722445, 490876811.449472, glg_tte_b0_160722374_v00, 7, 9, 20, 2016-07-22, 10:40:07.449472, 0.1410, 7.87E-30, 129.7496, 16.1274, 528.59, 0.800, NULL
oTGF160722829, 490910016.113539, glg_tte_b0_160722820_v00, 13, 13, 46, 2016-07-22, 19:53:32.113540, 0.1410, 5.02E-85, 278.2002, 24.8152, 523.40, 0.597, tTGF160722829
oTGF160722830, 490910116.797354, glg_tte_b0_160722820_v00, 5, 13, 40, 2016-07-22, 19:55:12.797354, 0.1410, 2.81E-62, 284.7683, 25.4593, 523.54, 0.617, NULL
oTGF160722899, 490916048.455087, glg_tte_b0_160722820_v00, 6, 5, 13, 2016-07-22, 21:34:04.455088, 0.0707, 1.75E-21, 275.2468, 25.6843, 524.00, 0.659, NULL
oTGF160722900a, 490916185.151300, glg_tte_b0_160722820_v00, 10, 13, 37, 2016-07-22, 21:36:21.151300, 0.1000, 9.00E-75, 284.1975, 24.9964, 524.47, 0.685, NULL
oTGF160722900b, 490916203.281500, glg_tte_b0_160722820_v00, 14, 15, 31, 2016-07-22, 21:36:39.281500, 1.0000, 1.27E-22, 285.3750, 24.8594, 524.55, 0.689, NULL
oTGF160723109, 490934205.491475, glg_tte_b0_160723091_v00, 8, 11, 34, 2016-07-23, 02:36:41.491474, 0.1000, 5.09E-67, 264.6174, 8.3009, 530.43, 0.839, NULL
oTGF160723505, 490968456.490800, glg_tte_b0_160723415_v00, 9, 9, 37, 2016-07-23, 12:07:32.490800, 0.2000, 5.35E-52, 119.2342, 8.1185, 529.83, 0.832, NULL
oTGF160723679, 490983488.672300, glg_tte_b0_160723655_v00, 6, 9, 42, 2016-07-23, 16:18:04.672300, 0.1000, 7.52E-72, 278.8857, 12.1607, 526.36, 0.449, NULL
oTGF160723749, 490989509.964640, glg_tte_b0_160723738_v00, 6, 12, 51, 2016-07-23, 17:58:25.964640, 0.0707, 1.47E-101, 272.5864, 19.1147, 524.53, 0.502, NULL
oTGF160723957, 491007478.204075, glg_tte_b0_160723919_v00, 6, 8, 26, 2016-07-23, 22:57:54.204076, 0.0500, 1.62E-52, 253.9183, 25.1624, 523.62, 0.658, NULL
oTGF160724359, 491042212.936400, glg_tte_b0_160724342_v00, 9, 10, 24, 2016-07-24, 08:36:48.936400, 0.1000, 7.16E-45, 138.7834, 18.4544, 525.07, 0.740, NULL
oTGF160724419, 491047378.865281, glg_tte_b0_160724374_v00, 4, 6, 31, 2016-07-24, 10:02:54.865280, 0.1410, 7.58E-36, 80.5438, 25.4501, 523.51, 0.638, NULL
oTGF160724949, 491093159.475250, glg_tte_b0_160724919_v00, 17, 19, 48, 2016-07-24, 22:45:55.475250, 1.0000, 8.53E-41, 254.1443, 24.6162, 523.32, 0.650, NULL
oTGF160724952, 491093461.735800, glg_tte_b0_160724919_v00, 12, 17, 59, 2016-07-24, 22:50:57.735800, 0.4000, 2.48E-76, 273.1331, 20.6310, 523.89, 0.706, NULL
oTGF160725135, 491109231.394587, glg_tte_b0_160725058_v00, 8, 8, 24, 2016-07-25, 03:13:47.394588, 0.1410, 8.53E-38, 114.6670, 16.3886, 526.88, 0.449, NULL
oTGF160725415, 491133481.721750, glg_tte_b0_160725398_v00, 4, 7, 14, 2016-07-25, 09:57:57.721750, 0.2000, 1.71E-12, 107.2119, 19.3918, 523.79, 0.709, NULL
oTGF160725851, 491171102.234100, glg_tte_b0_160725836_v00, 5, 4, 22, 2016-07-25, 20:24:58.234100, 0.2000, 6.91E-22, 158.4355, -7.3055, 538.55, 0.286, NULL
oTGF160726278, 491208024.882625, glg_tte_b0_160726216_v00, 12, 15, 46, 2016-07-26, 06:40:20.882626, 0.1000, 1.54E-95, 171.3400, 11.6736, 524.62, 0.749, NULL
oTGF160726790, 491252301.181700, glg_tte_b0_160726775_v00, 11, 14, 63, 2016-07-26, 18:58:17.181700, 0.2000, 2.90E-100, 250.6897, 23.1967, 526.75, 0.482, NULL
oTGF160726932, 491264519.180350, glg_tte_b0_160726908_v00, 22, 24, 107, 2016-07-26, 22:21:55.180350, 0.2000, 3.96E-213, 254.2685, 23.0851, 523.08, 0.634, tTGF160726932
oTGF160726936, 491264860.191875, glg_tte_b0_160726908_v00, 9, 7, 40, 2016-07-26, 22:27:36.191874, 0.1000, 1.61E-69, 274.9475, 17.1789, 523.03, 0.695, NULL
oTGF160726940, 491265211.970800, glg_tte_b0_160726908_v00, 9, 8, 28, 2016-07-26, 22:33:27.970800, 0.1000, 2.40E-54, 294.6282, 8.7630, 524.63, 0.754, NULL
oTGF160729908, 491521679.146600, glg_tte_b0_160729899_v00, 7, 10, 34, 2016-07-29, 21:47:55.146600, 0.1000, 1.11E-60, 261.1175, 17.3832, 523.10, 0.629, NULL
oTGF160729949, 491525193.067573, glg_tte_b0_160729899_v00, 8, 4, 13, 2016-07-29, 22:46:29.067572, 0.1410, 6.10E-20, 104.9269, -0.8071, 540.28, 0.236, NULL
oTGF160730229, 491549421.751300, glg_tte_b0_160730183_v00, 14, 8, 29, 2016-07-30, 05:30:17.751300, 0.4000, 3.55E-28, 89.4727, 25.7083, 529.52, 0.473, NULL
oTGF160730481, 491571187.731049, glg_tte_b0_160730440_v00, 15, 14, 51, 2016-07-30, 11:33:03.731048, 0.1410, 6.65E-104, 288.3886, 8.2888, 538.32, 0.278, NULL
oTGF160731436, 491653696.789350, glg_tte_b0_160731421_v00, 7, 6, 22, 2016-07-31, 10:28:12.789350, 0.1000, 9.14E-37, 103.2347, -1.7498, 523.97, 0.719, NULL
oTGF160731828, 491687564.531450, glg_tte_b0_160731813_v00, 12, 12, 76, 2016-07-31, 19:52:40.531450, 0.1000, 8.78E-158, 297.4903, 8.4517, 523.16, 0.650, NULL
